#KF insert[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,0.000000,0.522075,0.059083,10.321231,0.034416,21.566443
0.000000,0.000000,0.000000,0.513909,0.057074,10.033609,0.041951,21.967715
0.000000,0.000000,0.000000,0.615949,0.046079,9.796130,0.091311,22.762846
0.000000,0.000000,0.000000,0.521610,0.042791,9.840962,0.037603,34.566597
0.000000,0.000000,0.000000,0.597714,0.054956,9.925153,0.040026,21.850693
0.000000,0.000000,0.000000,0.602640,0.060982,10.562788,0.061575,20.886325
0.000000,0.000000,0.000000,0.596888,0.060884,10.215104,0.064247,21.295922
0.000000,0.000000,0.000000,0.522144,0.071918,10.351485,0.083622,20.825803
0.000000,0.000000,0.000000,0.520527,0.054735,10.019197,0.046644,22.178109
0.000000,0.000000,0.000000,0.521150,0.059886,10.097720,0.095388,22.000562
0.000000,0.000000,0.000000,0.621365,0.041528,9.799653,0.035092,28.360673
0.000000,0.000000,0.000000,0.595916,0.052378,9.912270,0.040956,21.011832
0.000000,0.000000,0.000000,0.602614,0.060003,10.521447,0.057797,20.990062
0.000000,0.000000,0.000000,0.617327,0.064843,11.326738,0.066117,20.971916
0.000000,0.000000,0.000000,0.563766,0.068105,10.215347,0.050860,21.086461
0.000000,0.000000,0.000000,0.642420,0.053547,10.166417,0.037736,21.345301
0.000000,0.000000,0.000000,0.516234,0.049332,9.932226,0.089802,21.807842
0.000000,0.000000,0.000000,0.659645,0.043449,9.875935,0.038028,21.662690
0.000000,0.000000,0.000000,0.640519,0.053098,9.878540,0.050609,21.937800
0.000000,0.000000,0.000000,0.610409,0.061170,9.831206,0.059403,21.473821
0.000000,0.000000,0.000000,0.616178,0.064145,10.344307,0.054988,20.996508
0.000000,0.000000,0.000000,0.649849,0.070924,9.530527,0.050945,21.163807
0.000000,0.000000,0.000000,0.637175,0.053993,9.945197,0.042011,21.228426
0.000000,0.000000,0.000000,0.639827,0.056824,9.419069,0.094121,22.173359
0.000000,0.000000,0.000000,0.620759,0.043072,9.022710,0.034830,22.037403
0.000000,0.000000,0.000000,0.524159,0.063860,9.264423,0.053028,29.399756
0.000000,0.000000,0.000000,0.603380,0.060463,9.955926,0.063349,21.656448
0.000000,0.000000,0.000000,0.625283,0.060436,9.569553,0.069235,21.099159
0.000000,0.000000,0.000000,0.611931,0.068351,9.224813,0.044127,22.609041
0.000000,0.000000,0.000000,0.645184,0.053683,8.917080,0.037194,21.100393
0.000000,0.000000,0.000000,0.525778,0.055640,9.281176,0.093060,21.955550
0.000000,0.000000,0.000000,0.518278,0.042774,8.949544,0.032616,22.790472
0.000000,0.000000,0.000000,0.640940,0.052035,12.187683,0.051171,39.498711
0.000000,0.000000,0.000000,0.529892,0.063877,10.173444,0.053399,21.410212
0.000000,0.000000,0.000000,0.518656,0.059586,9.291922,0.057061,20.625947
0.000000,0.000000,0.000000,0.614569,0.065452,8.912809,0.049504,20.582882
0.000000,0.000000,0.000000,0.524808,0.050486,8.725779,0.034356,20.731132
0.000000,0.000000,0.000000,0.538902,0.051364,9.169987,0.088153,20.978357
0.000000,0.000000,0.000000,0.627041,0.041250,9.174192,0.032549,21.553856
0.000000,0.000000,0.000000,0.536036,0.051448,11.928140,0.043966,34.429841
0.000000,0.000000,0.000000,0.619715,0.062808,10.023359,0.051161,21.107998
0.000000,0.000000,0.000000,0.520689,0.065410,10.337731,0.049907,19.879539
0.000000,0.000000,0.000000,0.519466,0.069534,9.205465,0.053892,19.550084
0.000000,0.000000,0.000000,0.647489,0.051485,8.935918,0.037992,19.933901
0.000000,0.000000,0.000000,0.661428,0.099827,13.381526,0.126838,21.090551
0.000000,0.000000,0.000000,0.617562,0.055715,9.676629,0.044762,21.025024
0.000000,0.000000,0.000000,0.640722,0.042434,8.916043,0.041085,31.327781
0.000000,0.000000,0.000000,0.606165,0.057124,9.441923,0.057412,20.105058
0.000000,0.000000,0.000000,0.520129,0.068869,9.582150,0.055939,19.940594
0.000000,0.000000,0.000000,0.523855,0.072643,9.009186,0.050814,19.822572
0.000000,0.000000,0.000000,0.535416,0.047057,9.078149,0.038085,23.109155
0.000000,0.000000,0.000000,0.632847,0.055569,10.228064,0.111477,21.348230
0.000000,0.000000,0.000000,0.613473,0.043009,9.160183,0.033501,20.574887
0.000000,0.000000,0.000000,0.638174,0.053229,10.944756,0.046096,28.194414
0.000000,0.000000,0.000000,0.609480,0.059485,10.136570,0.062926,19.815828
0.000000,0.000000,0.000000,0.518537,0.060591,10.565500,0.054912,19.710063
0.000000,0.000000,0.000000,0.624526,0.065432,9.561495,0.043668,22.137544
0.000000,0.000000,0.000000,0.677481,0.051045,9.443505,0.036591,22.699788
0.000000,0.000000,0.000000,0.648003,0.046147,9.212405,0.090063,29.555847
0.000000,0.000000,0.000000,0.628546,0.043532,9.138960,0.032607,26.025595
0.000000,0.000000,0.000000,0.523944,0.052919,9.463891,0.045428,29.729092
0.000000,0.000000,0.000000,1.113623,0.061692,10.005142,0.050721,19.838266
0.000000,0.000000,0.000000,0.556133,0.055193,9.594106,0.059887,34.452753
0.000000,0.000000,0.000000,0.520752,0.059754,9.219947,0.048312,20.847924
0.000000,0.000000,0.000000,0.526718,0.053866,9.035669,0.090492,19.562392
0.000000,0.000000,0.000000,0.526369,0.040184,9.081976,0.034439,20.592579
0.000000,0.000000,0.000000,0.650624,0.048903,9.030985,0.045305,20.993429
0.000000,0.000000,0.000000,0.644154,0.059645,9.764451,0.057002,51.229132
0.000000,0.000000,0.000000,0.526742,0.064039,9.685205,0.052256,20.374848
0.000000,0.000000,0.000000,0.611029,0.064858,8.996642,0.051235,21.549106
0.000000,0.000000,0.000000,0.639409,0.052813,9.032386,0.042535,20.087712
0.000000,0.000000,0.000000,0.661291,0.092407,12.665190,0.110169,22.042626
0.000000,0.000000,0.000000,0.648497,0.054224,9.941780,0.032602,21.768171
0.000000,0.000000,0.000000,0.519065,0.057647,10.071541,0.050984,21.787672
0.000000,0.000000,0.000000,0.634982,0.060748,9.979705,0.058064,27.238390
0.000000,0.000000,0.000000,0.515182,0.062358,10.656112,0.053301,20.669389
0.000000,0.000000,0.000000,0.501406,0.073686,9.620352,0.052459,19.847755
0.000000,0.000000,0.000000,0.623304,0.051958,9.929151,0.033055,20.025028
0.000000,0.000000,0.000000,0.523131,0.080236,9.515960,0.090374,20.631762
0.000000,0.000000,0.000000,0.516341,0.042566,9.701182,0.035898,21.423707
0.000000,0.000000,0.000000,0.520802,0.066160,10.503281,0.049796,21.046737
0.000000,0.000000,0.000000,0.675332,0.058782,11.189286,0.055953,20.375233
0.000000,0.000000,0.000000,0.513176,0.059770,10.519834,0.056359,20.256453
0.000000,0.000000,0.000000,0.520729,0.068700,10.360829,0.045878,20.008907
0.000000,0.000000,0.000000,0.525391,0.056386,10.119401,0.034841,20.182503
0.000000,0.000000,0.000000,0.672078,0.102564,14.996923,0.034613,21.324369
0.000000,0.000000,0.000000,0.603411,0.084486,12.241708,0.029545,20.925198
0.000000,0.000000,0.000000,0.523523,0.061331,10.168570,0.027817,24.437555
0.000000,0.000000,0.000000,0.915569,0.059083,10.694782,0.091767,20.284959
0.000000,0.000000,0.000000,0.726901,0.053572,10.940856,0.037731,45.171826
0.000000,0.000000,0.000000,0.523963,0.050902,10.507774,0.037205,21.882089
0.000000,0.000000,0.000000,0.534568,0.054740,10.795294,0.053904,21.341702
0.000000,0.000000,0.000000,0.686477,0.063317,11.213401,0.062731,21.631137
0.000000,0.000000,0.000000,0.521421,0.059479,10.916994,0.063656,22.064895
0.000000,0.000000,0.000000,0.621657,0.069031,10.662318,0.043972,42.546368
0.000000,0.000000,0.000000,0.649183,0.054555,10.457032,0.039087,21.112014
0.000000,0.000000,0.000000,0.506597,0.054722,10.436767,0.093214,20.851311
0.000000,0.000000,0.000000,0.648985,0.045272,10.402218,0.039151,21.033993
0.000000,0.000000,0.000000,0.702279,0.048646,10.272378,0.044183,21.828503
0.000000,0.000000,0.000000,0.645978,0.061145,10.758263,0.055953,22.672989
0.000000,0.000000,0.000000,0.520898,0.064527,11.650583,0.059805,22.197665
0.000000,0.000000,0.000000,0.648315,0.057836,10.232562,0.047317,32.318764
0.000000,0.000000,0.000000,1.289678,0.061451,10.536697,0.040437,21.437807
0.000000,0.000000,0.000000,0.801426,0.052998,10.555624,0.038555,40.788336
0.000000,0.000000,0.000000,0.615770,0.052881,10.410017,0.093368,32.040949
0.000000,0.000000,0.000000,0.630756,0.049340,10.686351,0.037775,20.907755
0.000000,0.000000,0.000000,0.525119,0.049940,10.244901,0.044175,21.670056
0.000000,0.000000,0.000000,0.640672,0.059198,10.813280,0.057256,22.401169
0.000000,0.000000,0.000000,0.636746,0.075366,11.441763,0.064270,21.783756
0.000000,0.000000,0.000000,0.536109,0.062030,11.397567,0.057359,21.859510
0.000000,0.000000,0.000000,0.526959,0.067852,11.121119,0.044243,22.720343
0.000000,0.000000,0.000000,0.528927,0.058365,10.811595,0.040895,22.082584
0.000000,0.000000,0.000000,0.645388,0.060281,10.942870,0.031298,36.184396
0.000000,0.000000,0.000000,0.521551,0.070199,12.139527,0.106722,21.594220
0.000000,0.000000,0.000000,0.526369,0.052101,10.982309,0.038132,21.265695
0.000000,0.000000,0.000000,0.658542,0.049303,11.063154,0.044136,21.566378
0.000000,0.000000,0.000000,0.569167,0.058874,11.106983,0.055893,21.461416
0.000000,0.000000,0.000000,0.648912,0.062641,11.542591,0.060406,22.158433
0.000000,0.000000,0.000000,0.518911,0.062743,11.603409,0.060409,22.942157
0.000000,0.000000,0.000000,0.734769,0.068990,11.052257,0.048968,21.467453
0.000000,0.000000,0.000000,0.536798,0.052911,10.849370,0.039569,21.918682
0.000000,0.000000,0.000000,0.521670,0.053302,10.519999,0.095192,21.972065
0.000000,0.000000,0.000000,0.526329,0.043633,10.624124,0.038016,21.414314
0.000000,0.000000,0.000000,0.531549,0.054845,10.462827,0.049494,21.491909
0.000000,0.000000,0.000000,0.532028,0.062462,10.892730,0.060365,21.197292
0.000000,0.000000,0.000000,0.704750,0.062831,11.965875,0.061370,22.043186
0.000000,0.000000,0.000000,0.534675,0.072922,11.284617,0.052132,22.854155
0.000000,0.000000,0.000000,0.527286,0.054540,11.273067,0.037300,22.743993
0.000000,0.000000,0.000000,0.646429,0.062098,12.534585,0.101070,22.598176
0.000000,0.000000,0.000000,0.525357,0.052125,10.952284,0.041077,21.783124
0.000000,0.000000,0.000000,0.603333,0.054209,11.057883,0.046323,21.574260
0.000000,0.000000,0.000000,0.678690,0.064936,11.315207,0.063266,24.360296
0.000000,0.000000,0.000000,0.516004,0.067667,12.415374,0.062995,22.126542
0.000000,0.000000,0.000000,0.659287,0.060979,10.908381,0.047195,21.859338
0.000000,0.000000,0.000000,0.653530,0.063800,11.655012,0.047953,22.151472
0.000000,0.000000,0.000000,0.515419,0.059706,10.998966,0.106435,22.671645
0.000000,0.000000,0.000000,0.523606,0.052226,11.099791,0.039666,22.728069
0.000000,0.000000,0.000000,0.529190,0.060449,11.314991,0.047979,29.385161
0.000000,0.000000,0.000000,0.645402,0.062657,11.451679,0.062499,21.864871
0.000000,0.000000,0.000000,0.523446,0.061513,12.299739,0.066209,21.260578
0.000000,0.000000,0.000000,0.525073,0.066532,11.645357,0.049828,21.597155
0.000000,0.000000,0.000000,0.540841,0.061039,11.801000,0.049687,21.563513
0.000000,0.000000,0.000000,0.655381,0.059131,13.247768,0.047192,22.243479
0.000000,0.000000,0.000000,0.660076,0.060612,11.827457,0.141749,23.357271
0.000000,0.000000,0.000000,0.524492,0.050225,11.662219,0.043601,46.415654
0.000000,0.000000,0.000000,0.561119,0.046924,11.572669,0.051130,22.991300
0.000000,0.000000,0.000000,0.516613,0.065818,12.084712,0.065280,24.027974
0.000000,0.000000,0.000000,0.521053,0.063658,12.164140,0.080445,22.290448
0.000000,0.000000,0.000000,0.520108,0.073861,12.209289,0.061136,22.354781
0.000000,0.000000,0.000000,0.668323,0.064484,12.208222,0.048489,22.766453
0.000000,0.000000,0.000000,0.586602,0.063231,12.281888,0.045369,23.867460
0.000000,0.000000,0.000000,0.733003,0.049890,11.378821,0.033443,22.456224
0.000000,0.000000,0.000000,0.526036,0.073345,13.060933,0.036149,23.273354
0.000000,0.000000,0.000000,0.520399,0.066418,12.760405,0.097797,22.534337
0.000000,0.000000,0.000000,0.526530,0.053384,11.940736,0.043947,22.403749
0.000000,0.000000,0.000000,0.525043,0.053603,11.969841,0.050477,22.651129
0.000000,0.000000,0.000000,0.682967,0.063948,12.371154,0.062005,23.130242
0.000000,0.000000,0.000000,0.527301,0.067880,13.262957,0.062621,23.898271
0.000000,0.000000,0.000000,0.708075,0.055087,11.164322,0.032010,23.200758
0.000000,0.000000,0.000000,0.698595,0.067099,11.923108,0.034011,23.314194
0.000000,0.000000,0.000000,0.537897,0.062935,11.893114,0.035330,24.744663
0.000000,0.000000,0.000000,0.679697,0.066304,12.241516,0.035510,22.944743
0.000000,0.000000,0.000000,0.516366,0.093424,13.959311,0.041677,23.995862
0.000000,0.000000,0.000000,0.521783,0.065694,12.129540,0.101014,22.976219
0.000000,0.000000,0.000000,0.524830,0.056189,12.414546,0.067976,23.795751
0.000000,0.000000,0.000000,0.524603,0.068094,12.368081,0.064760,24.355026
0.000000,0.000000,0.000000,0.517574,0.067928,12.694399,0.068128,23.912811
0.000000,0.000000,0.000000,0.528778,0.078252,13.238291,0.072377,23.730279
0.000000,0.000000,0.000000,0.525510,0.089324,12.922635,0.053220,24.815341
0.000000,0.000000,0.000000,0.599046,0.056192,12.541155,0.043858,22.530440
0.000000,0.000000,0.000000,0.580456,0.065914,12.191280,0.054068,25.437445
0.000000,0.000000,0.000000,0.700128,0.075257,13.006240,0.050456,24.677881
0.000000,0.000000,0.000000,0.506369,0.071927,12.603589,0.046229,23.849065
0.000000,0.000000,0.000000,0.528459,0.103670,15.997491,0.115984,23.334924
0.000000,0.000000,0.000000,0.529122,0.064415,12.413224,0.037386,24.111939
0.000000,0.000000,0.000000,0.525755,0.053139,12.031337,0.040693,25.119352
0.000000,0.000000,0.000000,0.639785,0.064753,16.461978,0.056152,22.467708
0.000000,0.000000,0.000000,0.659460,0.069034,13.594552,0.066548,27.649192
0.000000,0.000000,0.000000,0.543591,0.067356,12.703087,0.069043,23.008952
0.000000,0.000000,0.000000,0.696620,0.078009,12.709421,0.048302,23.701718
0.000000,0.000000,0.000000,0.508348,0.057905,12.334718,0.038502,28.501495
0.000000,0.000000,0.000000,0.518631,0.063334,12.337730,0.034135,23.394398
0.000000,0.000000,0.000000,0.518147,0.070828,12.432175,0.035599,24.462254
0.000000,0.000000,0.000000,0.527834,0.066850,12.360835,0.102497,24.418691
0.000000,0.000000,0.000000,0.775197,0.063256,12.985416,0.058472,24.681330
0.000000,0.000000,0.000000,0.521828,0.051157,12.400745,0.047993,29.917561
0.000000,0.000000,0.000000,0.522887,0.065878,12.669684,0.064040,68.833309
0.000000,0.000000,0.000000,0.673505,0.074435,13.300973,0.068685,28.509963
0.000000,0.000000,0.000000,0.563011,0.070517,13.805054,0.069710,24.129805
0.000000,0.000000,0.000000,0.521764,0.074917,13.142653,0.054018,24.928067
0.000000,0.000000,0.000000,0.917026,0.059691,12.769962,0.048126,23.946590
0.000000,0.000000,0.000000,0.548760,0.061131,12.306251,0.039376,49.436106
0.000000,0.000000,0.000000,0.696841,0.065622,13.003906,0.038824,24.150797
0.000000,0.000000,0.000000,0.532369,0.104867,15.643562,0.110074,23.578017
0.000000,0.000000,0.000000,0.529341,0.064500,12.491364,0.042276,28.251496
0.000000,0.000000,0.000000,0.566894,0.049932,11.953093,0.041543,25.429065
0.000000,0.000000,0.000000,0.726905,0.062972,12.425435,0.046354,25.003755
0.000000,0.000000,0.000000,0.761981,0.069027,13.319489,0.072726,41.685856
0.000000,0.000000,0.000000,0.541772,0.073834,13.666249,0.066640,24.164053
0.000000,0.000000,0.000000,0.533080,0.090964,13.425017,0.051800,23.552343
0.000000,0.000000,0.000000,0.530134,0.056940,12.240483,0.049094,23.627590
0.000000,0.000000,0.000000,0.519055,0.067347,12.287094,0.040139,27.927546
0.000000,0.000000,0.000000,0.673593,0.068128,12.593356,0.038754,24.436309
0.000000,0.000000,0.000000,0.739192,0.071118,12.876785,0.099638,23.642157
0.000000,0.000000,0.000000,0.535734,0.062208,16.696001,0.044819,24.334733
0.000000,0.000000,0.000000,0.706642,0.052033,12.332370,0.049119,25.119564
0.000000,0.000000,0.000000,0.697864,0.051946,12.184069,0.061460,25.646975
0.000000,0.000000,0.000000,0.535880,0.065575,12.721475,0.069678,34.342094
0.000000,0.000000,0.000000,0.528407,0.066925,13.469614,0.064675,24.934205
0.000000,0.000000,0.000000,0.682147,0.073649,12.328137,0.050769,23.674185
0.000000,0.000000,0.000000,0.986199,0.058377,12.001390,0.044903,24.789688
0.000000,0.000000,0.000000,0.695504,0.054783,12.054082,0.035240,47.892065
0.000000,0.000000,0.000000,0.518297,0.104684,15.959967,0.041083,24.574848
0.000000,0.000000,0.000000,0.700696,0.063221,12.056704,0.099633,23.841862
0.000000,0.000000,0.000000,0.584750,0.054996,12.491417,0.044007,24.234596
0.000000,0.000000,0.000000,0.739710,0.050859,12.213013,0.050889,25.482605
0.000000,0.000000,0.000000,0.691127,0.066131,13.225562,0.064367,25.725434
0.000000,0.000000,0.000000,0.537896,0.066472,12.940758,0.077129,49.909520
0.000000,0.000000,0.000000,0.749049,0.069313,12.963288,0.063213,24.531033
0.000000,0.000000,0.000000,0.663591,0.067274,13.354473,0.051937,24.309302
0.000000,0.000000,0.000000,0.698173,0.056794,12.221168,0.041872,23.928289
0.000000,0.000000,0.000000,0.729905,0.060927,12.433990,0.037741,24.826336
0.000000,0.000000,0.000000,0.530347,0.072366,13.347314,0.039933,28.475101
0.000000,0.000000,0.000000,0.728485,0.066367,12.031584,0.102060,24.026335
0.000000,0.000000,0.000000,0.793113,0.053065,12.279383,0.041199,24.192102
0.000000,0.000000,0.000000,0.713804,0.052729,12.315964,0.048913,25.413162
0.000000,0.000000,0.000000,0.725268,0.066607,12.687431,0.063040,25.765188
0.000000,0.000000,0.000000,0.706549,0.065070,13.325302,0.067937,29.264792
0.000000,0.000000,0.000000,0.700146,0.068235,13.139785,0.047023,24.162998
0.000000,0.000000,0.000000,0.969100,0.067258,12.639590,0.049752,23.591823
0.000000,0.000000,0.000000,0.539272,0.062103,12.073183,0.042390,46.204686
0.000000,0.000000,0.000000,0.527070,0.061610,11.797203,0.037276,23.407618
0.000000,0.000000,0.000000,0.718224,0.104872,15.660531,0.048800,24.455145
0.000000,0.000000,0.000000,0.797205,0.063794,11.713920,0.098796,24.159967
0.000000,0.000000,0.000000,0.765721,0.054058,11.862392,0.042077,25.426402
0.000000,0.000000,0.000000,0.765455,0.055977,12.048107,0.050279,25.660408
0.000000,0.000000,0.000000,0.704389,0.063183,12.288595,0.062596,25.392137
0.000000,0.000000,0.000000,0.781689,0.064706,12.495817,0.076341,25.408654
0.000000,0.000000,0.000000,0.698820,0.077974,12.408171,0.065837,24.550123
0.000000,0.000000,0.000000,0.781717,0.070398,12.053838,0.050859,24.025212
0.000000,0.000000,0.000000,0.549952,0.060093,11.995860,0.045871,26.481454
0.000000,0.000000,0.000000,0.516985,0.102916,15.360687,0.045232,23.409903
0.000000,0.000000,0.000000,0.516508,0.089211,14.062530,0.043725,24.226454
0.000000,0.000000,0.000000,0.729855,0.075800,12.901871,0.100075,24.218278
0.000000,0.000000,0.000000,0.702573,0.060389,14.577809,0.045433,24.889415
0.000000,0.000000,0.000000,0.534809,0.045423,11.383807,0.063212,25.756541
0.000000,0.000000,0.000000,0.776202,0.058966,11.936929,0.062065,25.185891
0.000000,0.000000,0.000000,0.723370,0.065402,11.981998,0.060364,24.927848
0.000000,0.000000,0.000000,0.538701,0.067526,12.163807,0.067640,24.323735
0.000000,0.000000,0.000000,1.180253,0.068840,12.039060,0.046413,23.322316
0.000000,0.000000,0.000000,0.674643,0.056451,11.834865,0.039440,51.764362
0.000000,0.000000,0.000000,0.699772,0.058261,11.779292,0.095074,23.498628
0.000000,0.000000,0.000000,0.527958,0.068838,12.392086,0.045944,23.974097
0.000000,0.000000,0.000000,0.534806,0.048906,11.746056,0.043616,24.016869
0.000000,0.000000,0.000000,0.743491,0.060091,11.716563,0.044669,24.492949
0.000000,0.000000,0.000000,0.777271,0.063258,11.828335,0.066662,26.212685
0.000000,0.000000,0.000000,0.525672,0.061567,12.171247,0.068363,25.302032
0.000000,0.000000,0.000000,0.735471,0.081564,12.748673,0.052406,25.668088
0.000000,0.000000,0.000000,1.185576,0.071661,12.197105,0.040312,24.419080
0.000000,0.000000,0.000000,0.825119,0.059140,11.549924,0.035384,39.077569
0.000000,0.000000,0.000000,0.869110,0.062003,11.769756,0.111994,38.061117
0.000000,0.000000,0.000000,0.711235,0.052466,11.735513,0.046215,31.428181
0.000000,0.000000,0.000000,0.530015,0.050075,11.394124,0.056362,26.870660
0.000000,0.000000,0.000000,0.566189,0.060678,12.141992,0.066001,23.548818
0.000000,0.000000,0.000000,0.546490,0.066753,12.218853,0.070344,24.424230
0.000000,0.000000,0.000000,0.772898,0.061140,12.183553,0.074931,24.655324
0.000000,0.000000,0.000000,0.525641,0.068838,11.710616,0.050990,24.879003
0.000000,0.000000,0.000000,0.579981,0.053139,11.303448,0.043489,28.886836
0.000000,0.000000,0.000000,0.540061,0.055881,11.216297,0.096826,24.307932
0.000000,0.000000,0.000000,0.637365,0.050232,11.189672,0.036235,23.627483
0.000000,0.000000,0.000000,0.523932,0.056983,11.146545,0.052001,29.538001
0.000000,0.000000,0.000000,0.737372,0.060540,11.598848,0.054140,23.626848
0.000000,0.000000,0.000000,0.721469,0.060534,11.694261,0.059649,25.858532
0.000000,0.000000,0.000000,0.726010,0.072282,11.384144,0.045482,24.259931
0.000000,0.000000,0.000000,0.525189,0.050810,11.974482,0.059143,24.881479
0.000000,0.000000,0.000000,0.598806,0.055728,10.919682,0.096563,56.869781
0.000000,0.000000,0.000000,0.623569,0.050643,11.397425,0.040471,27.784399
0.000000,0.000000,0.000000,0.703092,0.059449,11.263003,0.089901,24.070095
0.000000,0.000000,0.000000,0.739828,0.060123,11.976578,0.059023,24.429962
0.000000,0.000000,0.000000,0.524786,0.066091,12.217239,0.068902,24.052809
0.000000,0.000000,0.000000,0.534535,0.072285,11.743047,0.053029,23.615747
0.000000,0.000000,0.000000,0.542090,0.090519,11.911180,0.041192,24.586919
0.000000,0.000000,0.000000,0.572256,0.052999,11.437302,0.096465,24.774630
0.000000,0.000000,0.000000,0.530662,0.051918,11.606185,0.036819,25.069594
0.000000,0.000000,0.000000,0.764930,0.071042,11.960945,0.039003,30.770211
0.000000,0.000000,0.000000,0.540803,0.064462,12.354478,0.056474,23.981238
0.000000,0.000000,0.000000,0.525500,0.068724,12.794288,0.061423,23.219597
0.000000,0.000000,0.000000,0.524237,0.062667,11.618862,0.042057,23.636851
0.000000,0.000000,0.000000,0.760080,0.064532,12.177630,0.047191,23.646998
0.000000,0.000000,0.000000,0.535938,0.059674,11.954415,0.038649,24.285548
0.000000,0.000000,0.000000,0.527528,0.057821,11.681578,0.031869,24.726053
0.000000,0.000000,0.000000,0.776009,0.064860,12.198232,0.033195,57.129068
0.000000,0.000000,0.000000,0.531698,0.062580,11.647022,0.096574,25.000845
0.000000,0.000000,0.000000,0.527184,0.055685,12.019028,0.038458,23.113960
0.000000,0.000000,0.000000,0.697729,0.071469,12.244093,0.044207,23.524881
0.000000,0.000000,0.000000,0.724410,0.066582,11.991733,0.061319,23.688726
0.000000,0.000000,0.000000,0.652413,0.071923,13.577980,0.059493,24.433618
0.000000,0.000000,0.000000,0.759858,0.066827,11.896125,0.042419,25.456459
0.000000,0.000000,0.000000,0.531125,0.075223,12.171788,0.048677,61.930167
0.000000,0.000000,0.000000,0.703341,0.060269,11.591292,0.043495,24.465309
0.000000,0.000000,0.000000,0.527243,0.051775,11.462801,0.031757,23.746772
0.000000,0.000000,0.000000,0.706424,0.066963,12.048732,0.034699,23.923547
0.000000,0.000000,0.000000,0.732306,0.064769,11.837582,0.095766,24.252929
0.000000,0.000000,0.000000,0.547887,0.075965,13.444106,0.053059,24.865603
0.000000,0.000000,0.000000,0.535965,0.048990,11.929470,0.042046,25.662509
0.000000,0.000000,0.000000,0.560337,0.052448,12.131306,0.060050,24.058317
0.000000,0.000000,0.000000,0.713000,0.066253,13.194949,0.066363,24.729216
0.000000,0.000000,0.000000,0.532238,0.071093,12.310222,0.067617,24.406683
0.000000,0.000000,0.000000,0.685474,0.081443,12.025318,0.052126,23.574959
0.000000,0.000000,0.000000,0.672106,0.053423,11.865061,0.039587,24.635711
0.000000,0.000000,0.000000,0.701471,0.052572,11.711200,0.031999,23.616091
0.000000,0.000000,0.000000,0.697149,0.067970,12.243473,0.035548,24.202687
0.000000,0.000000,0.000000,0.704552,0.090393,15.019211,0.106060,24.428547
0.000000,0.000000,0.000000,0.535319,0.060846,12.226387,0.040623,24.390348
0.000000,0.000000,0.000000,0.537738,0.048562,11.706850,0.044620,26.202362
0.000000,0.000000,0.000000,0.530414,0.055335,12.562002,0.063884,32.785846
0.000000,0.000000,0.000000,0.547705,0.065000,12.653081,0.069620,34.021854
0.000000,0.000000,0.000000,0.702223,0.064872,12.095203,0.070519,29.538345
0.000000,0.000000,0.000000,0.701601,0.072840,12.125331,0.052146,23.504287
0.000000,0.000000,0.000000,0.545446,0.056792,11.846286,0.044669,24.461644
0.000000,0.000000,0.000000,0.725723,0.054967,11.197203,0.100631,23.563644
0.000000,0.000000,0.000000,0.700265,0.051820,11.466746,0.039506,34.286207
0.000000,0.000000,0.000000,0.533324,0.058263,11.601158,0.057627,24.108705
0.000000,0.000000,0.000000,0.581822,0.067011,11.851208,0.062280,24.576882
0.000000,0.000000,0.000000,0.806422,0.063244,11.780326,0.076072,25.861411
0.000000,0.000000,0.000000,0.525884,0.079061,11.874067,0.055041,25.275283
0.000000,0.000000,0.000000,0.537055,0.049249,11.780687,0.038630,48.781921
0.000000,0.000000,0.000000,0.682966,0.060248,11.685438,0.044377,24.444502
0.000000,0.000000,0.000000,0.696738,0.100950,14.775384,0.115214,24.014404
0.000000,0.000000,0.000000,0.954640,0.112537,11.783807,0.039886,24.631603
0.000000,0.000000,0.000000,0.556136,0.047420,11.334063,0.038232,47.737800
0.000000,0.000000,0.000000,0.529712,0.057275,11.923310,0.043630,24.618367
0.000000,0.000000,0.000000,0.738330,0.064438,12.067947,0.064162,24.082100
0.000000,0.000000,0.000000,0.757496,0.062528,12.381674,0.063503,25.184012
0.000000,0.000000,0.000000,0.717261,0.084574,11.986953,0.048207,25.651914
0.000000,0.000000,0.000000,0.708358,0.050879,11.736266,0.038624,25.001762
0.000000,0.000000,0.000000,0.730612,0.048494,11.352483,0.099214,41.514824
0.000000,0.000000,0.000000,0.529044,0.049254,11.187748,0.036488,24.679766
0.000000,0.000000,0.000000,0.714122,0.049669,11.201980,0.042250,23.312270
0.000000,0.000000,0.000000,0.694070,0.062419,11.534771,0.057129,23.995742
0.000000,0.000000,0.000000,0.538221,0.062796,11.684137,0.066257,24.287441
0.000000,0.000000,0.000000,0.555576,0.061344,11.530703,0.052960,24.863240
0.000000,0.000000,0.000000,0.529452,0.062825,11.495109,0.033722,25.141304
0.000000,0.000000,0.000000,0.537542,0.057734,11.693234,0.042105,62.236791
0.000000,0.000000,0.000000,0.540877,0.060285,11.389306,0.101472,24.799589
0.000000,0.000000,0.000000,1.172546,0.050702,11.389229,0.038267,24.469584
0.000000,0.000000,0.000000,0.686215,0.047978,11.222465,0.044754,49.421955
0.000000,0.000000,0.000000,0.534581,0.059817,11.744230,0.057187,24.581498
